endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,split_kind,fold,feature_set,anchor_weight,censored_weight
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.5,0.85,gaussian,3712,928,5.401160037315902,0.6883864054765991,0.9428313321103768,0.6358111725543122,379,0.6211293260473588,0.625,0.6210131332082551,549,5.401160037315902,0.21105527638190955,0.2947067238912732,0.7471189998634086,0.2886581790615107,898,199,699,0.38786279683377306,2.362857412628361,0.2463844914533614,random,0,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,0.75,0.85,gaussian,3712,928,5.401160037315902,0.689979561119761,0.9516242060615879,0.6281458956349256,379,0.5646630236794171,0.6875,0.5609756097560976,549,5.401160037315902,0.2562814070351759,0.2575107296137339,0.7431039316755451,0.2717706612175869,898,199,699,0.43799472295514513,2.706857178286461,0.21698716712757785,random,0,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,0,1.0,0.85,gaussian,3712,928,5.401160037315902,0.6938668415363111,0.9553433643662115,0.6265696791881464,379,0.5646630236794171,0.625,0.5628517823639775,549,5.401160037315902,0.2663316582914573,0.26609442060085836,0.7337869605538421,0.27159652626961056,898,199,699,0.42480211081794195,3.4524609130273545,0.21082765815744553,random,0,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.1,0.85,gaussian,3712,928,5.401160037315902,0.6924596756628844,0.9321650820308657,0.6453979764671361,379,0.5136612021857924,0.75,0.5065666041275797,549,5.401160037315902,0.3165829145728643,0.21316165951359084,0.7351277129567724,0.27000141538455735,898,199,699,0.38786279683377306,1.255357615115115,0.20875281898091524,random,0,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.25,0.85,gaussian,3712,928,5.401160037315902,0.6818315469193386,0.9306599230247253,0.6450526659204779,379,0.48816029143898,0.6875,0.4821763602251407,549,5.401160037315902,0.2814070351758794,0.21602288984263232,0.7512850374907442,0.2505579015132903,898,199,699,0.34300791556728233,1.368783924399366,0.20007292242006808,random,0,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.5,0.85,gaussian,3712,928,5.401160037315902,0.7008436853326042,0.9504211853737632,0.6342616286744949,379,0.46265938069216755,0.6875,0.45590994371482174,549,5.401160037315902,0.2914572864321608,0.20600858369098712,0.751267064938426,0.2644623673083126,898,199,699,0.5646437994722955,3.7167962347404364,0.16655325658131223,random,0,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,0.75,0.85,gaussian,3712,928,5.401160037315902,0.7034881656988821,0.9540072613461764,0.6360730486663007,379,0.46265938069216755,0.6875,0.45590994371482174,549,5.401160037315902,0.2964824120603015,0.19742489270386265,0.7530463476179179,0.2411422531634139,898,199,699,0.40369393139841686,2.309983497054688,0.18858875115056123,random,0,morgan,1.0,0.75
CYP1A2_IC50,measurement,random_fold0,weighted_tobit_anchor,1,1.0,0.85,gaussian,3712,928,5.401160037315902,0.6946949740413056,0.953529591261524,0.6342691234453768,379,0.5519125683060109,0.6875,0.5478424015009381,549,5.401160037315902,0.18592964824120603,0.2804005722460658,0.766834889756364,0.251458223531568,898,199,699,0.39050131926121373,2.503346044858369,0.20719911929949925,random,0,morgan,1.0,1.0
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.1,0.85,gaussian,3712,928,5.429810095090708,0.6961541158325343,0.9845996755723334,0.6083021858735942,327,0.5507487520798668,0.9047619047619048,0.5379310344827586,601,5.429810095090708,0.2832369942196532,0.226775956284153,0.7449935247480969,0.25233104669186274,905,173,732,0.3761467889908257,1.0012086759182806,0.2178395120349386,random,1,morgan,1.0,0.1
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.25,0.85,gaussian,3712,928,5.429810095090708,0.7130426293827813,1.0023354195268557,0.6104925849960349,327,0.47587354409317806,0.9523809523809523,0.4586206896551724,601,5.429810095090708,0.28901734104046245,0.1871584699453552,0.7619120945070912,0.22218448717655384,905,173,732,0.3761467889908257,1.1756352438921522,0.1788034226516559,random,1,morgan,1.0,0.25
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.5,0.85,gaussian,3712,928,5.429810095090708,0.7101528089080603,0.9968921269500599,0.5956751286949433,327,0.49417637271214643,0.9047619047619048,0.4793103448275862,601,5.429810095090708,0.2774566473988439,0.21584699453551912,0.7533481790328185,0.23180512182740703,905,173,732,0.43425076452599387,1.8212267158502005,0.19170584732552365,random,1,morgan,1.0,0.5
CYP1A2_IC50,measurement,random_fold1,weighted_tobit_anchor,0,0.75,0.85,gaussian,3712,928,5.429810095090708,0.7180969095492603,1.0030985049843055,0.6066284971677682,327,0.47254575707154745,0.9523809523809523,0.45517241379310347,601,5.429810095090708,0.28901734104046245,0.19808743169398907,0.7564476136327742,0.22689870235133958,905,173,732,0.42201834862385323,2.3469187844742194,0.18299053343058705,random,1,morgan,1.0,0.75
