endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,split_kind,fold,feature_set,anchor_weight,censored_weight
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,2.0,0.85,gaussian,3134,784,5.0915149811213505,0.6315325486924211,0.8901489743750167,0.4221909040896924,343,0.3741496598639456,0.65,0.36104513064133015,441,5.0915149811213505,0.4,0.20318021201413428,0.6984098939929329,0.2546004838107512,751,185,566,0.35276967930029157,0.8769131933910085,0.19270468585210535,random,0,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,4.0,0.85,gaussian,3134,784,5.0915149811213505,0.629305791407579,0.8850106912980145,0.41132940319281924,343,0.4126984126984127,0.65,0.4014251781472684,441,5.0915149811213505,0.3783783783783784,0.20141342756183744,0.7101040970298921,0.2692060213392667,751,185,566,0.4198250728862974,1.9557365113567768,0.20328578578176848,random,0,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold0,weighted_tobit_anchor,1,8.0,0.85,gaussian,3134,784,5.0915149811213505,0.6339762844592495,0.8879976372081628,0.40516327656962076,343,0.4875283446712018,0.6,0.4821852731591449,441,5.0915149811213505,0.3567567567567568,0.29328621908127206,0.6749785120809856,0.29422406732381035,751,185,566,0.4198250728862974,3.389732734620076,0.23762449928894946,random,0,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,2.0,0.85,gaussian,3134,784,5.086186147616283,0.582299077129827,0.8525664024750723,0.47913427904471034,349,0.4367816091954023,0.6666666666666666,0.4233576642335766,435,5.086186147616283,0.3333333333333333,0.23593466424682397,0.7153660012099213,0.2671893790138619,746,195,551,0.35816618911174786,0.8925841556904679,0.21096078591286455,random,1,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,4.0,0.85,gaussian,3134,784,5.086186147616283,0.6509384410565451,0.9291818156796599,0.47058448659225466,349,0.35402298850574715,0.7916666666666666,0.3284671532846715,435,5.086186147616283,0.4666666666666667,0.18330308529945555,0.6750151240169389,0.25371875168262276,746,195,551,0.3667621776504298,1.4506383415054172,0.20089605565705965,random,1,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,0,8.0,0.85,gaussian,3134,784,5.086186147616283,0.6007484812319807,0.873663052184745,0.4647513741057882,349,0.4827586206896552,0.5833333333333334,0.4768856447688564,435,5.086186147616283,0.29743589743589743,0.294010889292196,0.7042766066359533,0.2865873499058933,746,195,551,0.38968481375358166,2.2308723731857087,0.23497536106014716,random,1,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,2.0,0.85,gaussian,3134,784,5.086186147616283,0.6251803243254979,0.9135064237949153,0.4351352431162782,349,0.5057471264367817,0.5833333333333334,0.5012165450121655,435,5.086186147616283,0.3487179487179487,0.3139745916515426,0.6686537298152544,0.30117053477985456,746,195,551,0.40974212034383956,1.9739266158333255,0.2509835964407126,random,1,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,4.0,0.85,gaussian,3134,784,5.086186147616283,0.6115054699682583,0.893107376774806,0.44935779533560327,349,0.5218390804597701,0.5416666666666666,0.5206812652068127,435,5.086186147616283,0.30256410256410254,0.32849364791288566,0.6844711247615058,0.31172275964666574,746,195,551,0.36103151862464183,1.7050569175202415,0.263709339750741,random,1,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold1,weighted_tobit_anchor,1,8.0,0.85,gaussian,3134,784,5.086186147616283,0.6274459385534532,0.9102475997499004,0.4481150617587267,349,0.5218390804597701,0.5416666666666666,0.5206812652068127,435,5.086186147616283,0.3076923076923077,0.3393829401088929,0.6764623760993997,0.32155664743092993,746,195,551,0.501432664756447,4.2723156011280174,0.2539586429483123,random,1,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,2.0,0.85,gaussian,3134,784,5.0915149811213505,0.6214960988006955,0.8550798380285098,0.48601447604854403,344,0.30227272727272725,0.6190476190476191,0.2863961813842482,440,5.0915149811213505,0.5157894736842106,0.13676731793960922,0.6737216041880901,0.23092649504402044,753,190,563,0.37790697674418605,1.353020115834194,0.15877737243212312,random,2,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,4.0,0.85,gaussian,3134,784,5.0915149811213505,0.6297160249421014,0.8526668514147421,0.49831299959065484,344,0.3181818181818182,0.6666666666666666,0.30071599045346065,440,5.0915149811213505,0.49473684210526314,0.14742451154529307,0.6789193231747219,0.23509793685131603,753,190,563,0.3633720930232558,1.782386523442095,0.17021039285568393,random,2,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,0,8.0,0.85,gaussian,3134,784,5.0915149811213505,0.5810495937350151,0.8248960229323944,0.4819059767593972,344,0.3522727272727273,0.5238095238095238,0.3436754176610978,440,5.0915149811213505,0.4263157894736842,0.18294849023090587,0.6953678601477049,0.24401049644521153,753,190,563,0.40406976744186046,2.132415555954622,0.15990055325021119,random,2,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,2.0,0.85,gaussian,3134,784,5.0915149811213505,0.5779916969301319,0.8206041913860355,0.49168689660407217,344,0.3477272727272727,0.6190476190476191,0.3341288782816229,440,5.0915149811213505,0.4421052631578947,0.18650088809946713,0.685696924371319,0.24851129783509654,753,190,563,0.37790697674418605,1.1424652158335986,0.19719820975305374,random,2,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,4.0,0.85,gaussian,3134,784,5.0915149811213505,0.5462458776632175,0.7911767330581443,0.5026964011570685,344,0.4090909090909091,0.5238095238095238,0.4033412887828162,440,5.0915149811213505,0.3526315789473684,0.23623445825932504,0.7055669813966532,0.26023450656569136,753,190,563,0.44476744186046513,1.9511300639387148,0.18794274467539873,random,2,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold2,weighted_tobit_anchor,1,8.0,0.85,gaussian,3134,784,5.0915149811213505,0.5547609751575446,0.8037988441178325,0.5019061860855256,344,0.39545454545454545,0.5714285714285714,0.38663484486873506,440,5.0915149811213505,0.3473684210526316,0.23268206039076378,0.7099747592783023,0.2554849847972196,753,190,563,0.43023255813953487,3.109347754101742,0.18317896464861777,random,2,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold3,weighted_tobit_anchor,0,2.0,0.85,gaussian,3135,783,5.096910013008056,0.5977805689912492,0.8661406028466323,0.4812696457398707,346,0.41876430205949655,0.4827586206896552,0.41421568627450983,437,5.096910013008056,0.30434782608695654,0.26773049645390073,0.7139608387295714,0.2726744055410094,748,184,564,0.34971098265895956,1.1631551996653204,0.213967031251933,random,3,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold3,weighted_tobit_anchor,0,4.0,0.85,gaussian,3135,783,5.096910013008056,0.6104721079071604,0.877258296044893,0.4754204252245043,346,0.3318077803203661,0.5517241379310345,0.3161764705882353,437,5.096910013008056,0.42934782608695654,0.18262411347517732,0.694014030218933,0.24503214274668542,748,184,564,0.2861271676300578,0.5981072947351858,0.21039549913613795,random,3,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold3,weighted_tobit_anchor,0,8.0,0.85,gaussian,3135,783,5.096910013008056,0.6042445311293179,0.871377836849737,0.47558643247358445,346,0.36613272311212813,0.5862068965517241,0.35049019607843135,437,5.096910013008056,0.4076086956521739,0.2074468085106383,0.6924722479185939,0.2579899793796863,748,184,564,0.3583815028901734,1.8015230681320382,0.2074577726214016,random,3,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold3,weighted_tobit_anchor,1,2.0,0.85,gaussian,3135,783,5.096910013008056,0.6025651023755327,0.8812941464793064,0.4688309804135009,346,0.36384439359267734,0.5517241379310345,0.35049019607843135,437,5.096910013008056,0.45652173913043476,0.18971631205673758,0.6768809744064138,0.2543061007992707,748,184,564,0.3670520231213873,1.2078649963601154,0.1968439401141412,random,3,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold3,weighted_tobit_anchor,1,4.0,0.85,gaussian,3135,783,5.096910013008056,0.6112858948055561,0.8874547462919288,0.46454752984168424,346,0.35926773455377575,0.5862068965517241,0.3431372549019608,437,5.096910013008056,0.45652173913043476,0.18262411347517732,0.680427073697194,0.2555471157708462,748,184,564,0.407514450867052,1.8282383803709572,0.18886815825875247,random,3,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold3,weighted_tobit_anchor,1,8.0,0.85,gaussian,3135,783,5.096910013008056,0.603100514034361,0.8810406276068015,0.47681627675341953,346,0.38672768878718533,0.6206896551724138,0.3700980392156863,437,5.096910013008056,0.41304347826086957,0.20921985815602837,0.688868331791551,0.2676836786065344,748,184,564,0.407514450867052,2.434829838650089,0.20029201368991487,random,3,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold4,weighted_tobit_anchor,0,2.0,0.85,gaussian,3135,783,5.096910013008056,0.6000573552248225,0.8614589731947868,0.49691475176764516,324,0.3224400871459695,0.5,0.3109048723897912,459,5.096910013008056,0.4588235294117647,0.13793103448275862,0.7016227180527383,0.2146411448872512,750,170,580,0.4166666666666667,1.2603827762848039,0.15064160865797094,random,4,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold4,weighted_tobit_anchor,0,4.0,0.85,gaussian,3135,783,5.096910013008056,0.5767776664031632,0.8435448963406801,0.4713748531023326,324,0.3769063180827887,0.39285714285714285,0.37587006960556846,459,5.096910013008056,0.38235294117647056,0.19482758620689655,0.7114097363083165,0.23032847632274653,750,170,580,0.30864197530864196,1.2547256016240544,0.2023157682739063,random,4,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold4,weighted_tobit_anchor,0,8.0,0.85,gaussian,3135,783,5.096910013008056,0.5697227908786416,0.8334400839797693,0.4882193910578718,324,0.3747276688453159,0.39285714285714285,0.37354988399071926,459,5.096910013008056,0.38823529411764707,0.20344827586206896,0.704158215010142,0.2423961944772769,750,170,580,0.3765432098765432,1.805831504452475,0.19498004494399748,random,4,morgan,1.0,8.0
CYP2C19_IC50,measurement,random_fold4,weighted_tobit_anchor,1,2.0,0.85,gaussian,3135,783,5.096910013008056,0.5915201355135716,0.8603323873551612,0.48188482721998044,324,0.33769063180827885,0.35714285714285715,0.33642691415313225,459,5.096910013008056,0.40588235294117647,0.17586206896551723,0.7091277890466532,0.23545454289622517,750,170,580,0.5246913580246914,2.1465786366630852,0.16391807362382582,random,4,morgan,1.0,2.0
CYP2C19_IC50,measurement,random_fold4,weighted_tobit_anchor,1,4.0,0.85,gaussian,3135,783,5.096910013008056,0.5957767018830331,0.8569722083512463,0.49090461667339375,324,0.3638344226579521,0.35714285714285715,0.3642691415313225,459,5.096910013008056,0.3941176470588235,0.20172413793103447,0.702079107505071,0.23301826183578467,750,170,580,0.35802469135802467,1.5629929224171002,0.19327432449412188,random,4,morgan,1.0,4.0
CYP2C19_IC50,measurement,random_fold4,weighted_tobit_anchor,1,8.0,0.85,gaussian,3135,783,5.096910013008056,0.5922012338081556,0.8493407800130732,0.5016846834536369,324,0.3638344226579521,0.39285714285714285,0.3619489559164733,459,5.096910013008056,0.38823529411764707,0.1810344827586207,0.7153651115618662,0.23224628849664827,750,170,580,0.37037037037037035,2.06005806357919,0.17638298252781773,random,4,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold0,weighted_tobit_anchor,0,2.0,0.85,gaussian,5028,1258,5.200659450546418,0.5337961057443918,0.765162735114443,0.6010428627851805,612,0.29876160990712075,0.6785714285714286,0.2815533980582524,646,5.200659450546418,0.4123076923076923,0.11731207289293849,0.7351901173996847,0.19857646276147073,1203,325,878,0.3937908496732026,0.7069259002464022,0.13922989365616045,random,0,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold0,weighted_tobit_anchor,0,4.0,0.85,gaussian,5028,1258,5.200659450546418,0.5165602197174708,0.7241815052014583,0.6013907523067327,612,0.4504643962848297,0.35714285714285715,0.4546925566343042,646,5.200659450546418,0.24615384615384617,0.2255125284738041,0.7641668126861749,0.22581048457513123,1203,325,878,0.35784313725490197,0.7925949374858688,0.1803856325356637,random,0,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold0,weighted_tobit_anchor,0,8.0,0.85,gaussian,5028,1258,5.200659450546418,0.549582849420676,0.7681463172954495,0.5802853499587406,612,0.3111455108359133,0.6071428571428571,0.2977346278317152,646,5.200659450546418,0.38769230769230767,0.1366742596810934,0.7378167163132995,0.21584766987832515,1203,325,878,0.45098039215686275,2.7234384929290925,0.13449195473863607,random,0,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold0,weighted_tobit_anchor,1,2.0,0.85,gaussian,5028,1258,5.200659450546418,0.4999428349800741,0.7209798439175289,0.5941946483915481,612,0.3993808049535604,0.4642857142857143,0.3964401294498382,646,5.200659450546418,0.3230769230769231,0.17084282460136674,0.753040126160855,0.20874113874366299,1203,325,878,0.3088235294117647,0.7450271606024894,0.1630431456459655,random,0,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold0,weighted_tobit_anchor,1,4.0,0.85,gaussian,5028,1258,5.200659450546418,0.5560765643679527,0.7790096429986334,0.5883668313974363,612,0.29411764705882354,0.7142857142857143,0.2750809061488673,646,5.200659450546418,0.4523076923076923,0.11958997722095673,0.7140511652356755,0.20505139495098562,1203,325,878,0.2875816993464052,0.8069029007663034,0.1609962176257258,random,0,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold0,weighted_tobit_anchor,1,8.0,0.85,gaussian,5028,1258,5.200659450546418,0.509020705436482,0.727439360119122,0.601459361669862,612,0.3715170278637771,0.6071428571428571,0.36084142394822005,646,5.200659450546418,0.32,0.1674259681093394,0.7562870159453303,0.21196188686949438,1203,325,878,0.3284313725490196,1.4715285745949878,0.16071944547106506,random,0,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold1,weighted_tobit_anchor,0,2.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5156805172794015,0.7282765947423512,0.6015474783812251,626,0.38510301109350237,0.6363636363636364,0.3712374581939799,631,5.1938200260161125,0.34492753623188405,0.176,0.7395362318840579,0.2225639354514995,1220,345,875,0.40415335463258784,1.173510010575095,0.16222660506394587,random,1,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold1,weighted_tobit_anchor,0,4.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5083614456830564,0.7120984687208749,0.6052856827123262,626,0.43106180665610144,0.6363636363636364,0.4197324414715719,631,5.1938200260161125,0.3507246376811594,0.20342857142857143,0.7229233954451346,0.23806228126934773,1220,345,875,0.24440894568690097,1.2964324223326527,0.20141619716194986,random,1,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold1,weighted_tobit_anchor,0,8.0,0.85,gaussian,5029,1257,5.1938200260161125,0.511049237954452,0.718566753080802,0.6044338105352205,626,0.48177496038034867,0.5454545454545454,0.4782608695652174,631,5.1938200260161125,0.26956521739130435,0.24114285714285713,0.7446459627329193,0.2520406470596027,1220,345,875,0.43929712460063897,2.5042255227725683,0.18929949374653599,random,1,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold1,weighted_tobit_anchor,1,2.0,0.85,gaussian,5029,1257,5.1938200260161125,0.49559763000118906,0.6966047234002621,0.6094783427988719,626,0.42789223454833597,0.5757575757575758,0.4197324414715719,631,5.1938200260161125,0.2898550724637681,0.20342857142857143,0.7533581780538303,0.22806415664191146,1220,345,875,0.31150159744408945,0.8802256427967268,0.1905380031069448,random,1,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold1,weighted_tobit_anchor,1,4.0,0.85,gaussian,5029,1257,5.1938200260161125,0.49664071842601143,0.6969280245006809,0.6068120963761731,626,0.4183835182250396,0.5757575757575758,0.4096989966555184,631,5.1938200260161125,0.3130434782608696,0.18285714285714286,0.7520496894409938,0.2198916692115276,1220,345,875,0.2715654952076677,0.8509714669747942,0.1840853404846086,random,1,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold1,weighted_tobit_anchor,1,8.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5051547988357128,0.7054406152087618,0.6089983514240149,626,0.4595879556259905,0.5757575757575758,0.4531772575250836,631,5.1938200260161125,0.2898550724637681,0.2297142857142857,0.7402153209109731,0.24078641937251155,1220,345,875,0.26677316293929715,1.112580149831117,0.19893172138535486,random,1,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold2,weighted_tobit_anchor,0,2.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5603030418856805,0.7772691127615915,0.5339179495737484,611,0.4674922600619195,0.5806451612903226,0.46178861788617886,646,5.1938200260161125,0.2844311377245509,0.2677165354330709,0.7239261634211891,0.26760138312214493,1223,334,889,0.32569558101472995,0.5966945094993963,0.21985788769734138,random,2,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold2,weighted_tobit_anchor,0,4.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5593588294630244,0.7772437816497709,0.5319101940790468,611,0.47058823529411764,0.5483870967741935,0.4666666666666667,646,5.1938200260161125,0.2904191616766467,0.2508436445444319,0.7293685968894607,0.2618137030084537,1223,334,889,0.3322422258592471,0.6828000987080322,0.21453609768621645,random,2,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold2,weighted_tobit_anchor,0,8.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5499489638208848,0.7763170544913439,0.5322642470015366,611,0.4520123839009288,0.5483870967741935,0.44715447154471544,646,5.1938200260161125,0.3473053892215569,0.22947131608548932,0.7116116473464769,0.25560289715143436,1223,334,889,0.281505728314239,0.8409817657146473,0.21148276530074106,random,2,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold2,weighted_tobit_anchor,1,2.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5751004232626858,0.7876613830752449,0.5434931884078931,611,0.5526315789473685,0.45161290322580644,0.5577235772357724,646,5.1938200260161125,0.25748502994011974,0.3025871766029246,0.7199638967284778,0.28625199736950446,1223,334,889,0.32078559738134205,0.9580081374777824,0.22781101628686973,random,2,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold2,weighted_tobit_anchor,1,4.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5558720811331497,0.790893795462251,0.5374487192597325,611,0.4241486068111455,0.6451612903225806,0.41300813008130083,646,5.1938200260161125,0.41317365269461076,0.2013498312710911,0.6927382580171491,0.2544284292510998,1223,334,889,0.3878887070376432,1.5037231020463733,0.20418643047461016,random,2,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold2,weighted_tobit_anchor,1,8.0,0.85,gaussian,5029,1257,5.1938200260161125,0.55793048077174,0.7854586769250649,0.5409861180664881,611,0.5371517027863777,0.41935483870967744,0.5430894308943089,646,5.1938200260161125,0.27245508982035926,0.31496062992125984,0.7062921401291904,0.2848228792455808,1223,334,889,0.3436988543371522,2.0030994480975304,0.2256185137914845,random,2,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold3,weighted_tobit_anchor,0,2.0,0.85,gaussian,5029,1257,5.221848749616356,0.49272372293616634,0.6873515640297088,0.5767807974701041,610,0.38176197836166925,0.5882352941176471,0.3703099510603589,647,5.221848749616356,0.3620689655172414,0.16052060737527116,0.7387052135537437,0.21351232082659982,1212,290,922,0.419672131147541,1.1086269389189847,0.15770337229354717,random,3,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold3,weighted_tobit_anchor,0,4.0,0.85,gaussian,5029,1257,5.221848749616356,0.4846702435698398,0.684964868982935,0.5900377102319905,610,0.3802163833075734,0.6176470588235294,0.367047308319739,647,5.221848749616356,0.3689655172413793,0.16377440347071584,0.7336300396439525,0.21557464676487845,1212,290,922,0.4262295081967213,1.3458102056312022,0.15766168542469314,random,3,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold3,weighted_tobit_anchor,0,8.0,0.85,gaussian,5029,1257,5.221848749616356,0.4794651376047186,0.6728461511286618,0.5941088054121264,610,0.4327666151468315,0.6764705882352942,0.4192495921696574,647,5.221848749616356,0.3448275862068966,0.1681127982646421,0.7435298077642307,0.21310232491121342,1212,290,922,0.30655737704918035,1.809045658762722,0.16710439264169472,random,3,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold3,weighted_tobit_anchor,1,2.0,0.85,gaussian,5029,1257,5.221848749616356,0.5077341126550265,0.7036510323435076,0.6012077122058724,610,0.3384853168469861,0.8235294117647058,0.31158238172920066,647,5.221848749616356,0.42758620689655175,0.11605206073752712,0.7281808661829605,0.19783492225561256,1212,290,922,0.4,0.9777642172189018,0.13682612075492204,random,3,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold3,weighted_tobit_anchor,1,4.0,0.85,gaussian,5029,1257,5.221848749616356,0.48763721703374463,0.6831713324818487,0.6126445754680551,610,0.3956723338485317,0.5882352941176471,0.38499184339314846,647,5.221848749616356,0.35517241379310344,0.1561822125813449,0.7443226868127758,0.21168839670563205,1212,290,922,0.5147540983606558,2.1066893953800454,0.1274820889289874,random,3,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold3,weighted_tobit_anchor,1,8.0,0.85,gaussian,5029,1257,5.221848749616356,0.48060814314442735,0.6712218104298685,0.6006024829641046,610,0.437403400309119,0.5882352941176471,0.4290375203915171,647,5.221848749616356,0.3448275862068966,0.175704989154013,0.7397337123195452,0.21773192292843366,1212,290,922,0.3836065573770492,1.8197854885982898,0.16749070434800722,random,3,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold4,weighted_tobit_anchor,0,2.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5361677625000424,0.7559128938794293,0.5740160073506491,613,0.4114906832298137,0.5185185185185185,0.406807131280389,644,5.1938200260161125,0.3090909090909091,0.18192090395480226,0.7544940934771444,0.2207925728849385,1215,330,885,0.30179445350734097,0.7749224427100714,0.17865102004118513,random,4,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold4,weighted_tobit_anchor,0,4.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5686431616067226,0.79720660099323,0.5680036863985295,613,0.32142857142857145,0.6296296296296297,0.3079416531604538,644,5.1938200260161125,0.38181818181818183,0.15593220338983052,0.7311248073959938,0.21536128765171703,1215,330,885,0.25122349102773245,0.6430080797228438,0.18456361211116515,random,4,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold4,weighted_tobit_anchor,0,8.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5415145128479785,0.760311414912448,0.5645696336387199,613,0.39751552795031053,0.5555555555555556,0.3905996758508914,644,5.1938200260161125,0.3212121212121212,0.19322033898305085,0.742783769902414,0.22655724530946658,1215,330,885,0.27732463295269166,0.9245430653410718,0.18986078052810984,random,4,morgan,1.0,8.0
CYP2C9_IC50,measurement,random_fold4,weighted_tobit_anchor,1,2.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5710777505080626,0.7971023618119694,0.5740938675178258,613,0.3105590062111801,0.7407407407407407,0.2917341977309562,644,5.1938200260161125,0.42424242424242425,0.12768361581920903,0.7240369799691834,0.21174873433838895,1215,330,885,0.32463295269168024,0.7366169070608172,0.15840356925603238,random,4,morgan,1.0,2.0
CYP2C9_IC50,measurement,random_fold4,weighted_tobit_anchor,1,4.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5754336791650227,0.7990850894943173,0.5704475683069773,613,0.31832298136645965,0.6296296296296297,0.3047001620745543,644,5.1938200260161125,0.41515151515151516,0.14576271186440679,0.719542886492039,0.21956003031421492,1215,330,885,0.33442088091353994,0.9546115408138971,0.1704359934155481,random,4,morgan,1.0,4.0
CYP2C9_IC50,measurement,random_fold4,weighted_tobit_anchor,1,8.0,0.85,gaussian,5029,1257,5.1938200260161125,0.5340797928405888,0.7624476591035365,0.5704893767942032,613,0.4611801242236025,0.48148148148148145,0.46029173419773095,644,5.1938200260161125,0.2696969696969697,0.23502824858757063,0.7476373908577298,0.2413744432047043,1215,330,885,0.300163132137031,1.0371465165956242,0.20483633123704292,random,4,morgan,1.0,8.0
CYP2D6_IC50,measurement,random_fold0,weighted_tobit_anchor,0,2.0,0.85,gaussian,5912,1479,5.275724130399211,0.5535277398392809,0.7747092911009391,0.6709013439996196,675,0.44776119402985076,0.6857142857142857,0.43693107932379716,804,5.275724130399211,0.25136612021857924,0.19109461966604824,0.7787696300576863,0.20808099270636324,1444,366,1078,0.4325925925925926,1.7411039931385455,0.14240566129090895,random,0,morgan,1.0,2.0
CYP2D6_IC50,measurement,random_fold0,weighted_tobit_anchor,0,4.0,0.85,gaussian,5912,1479,5.275724130399211,0.5410397236326103,0.7577134432436161,0.673542418807971,675,0.47139303482587064,0.7142857142857143,0.46033810143042914,804,5.275724130399211,0.2814207650273224,0.21335807050092764,0.752610582235875,0.21487542190191058,1444,366,1078,0.3762962962962963,1.8869623731748537,0.15790118721821367,random,0,morgan,1.0,4.0
CYP2D6_IC50,measurement,random_fold0,weighted_tobit_anchor,0,8.0,0.85,gaussian,5912,1479,5.275724130399211,0.5835949412204282,0.7802795228807524,0.6827371721279188,675,0.5783582089552238,0.5428571428571428,0.5799739921976593,804,5.275724130399211,0.15846994535519127,0.30612244897959184,0.7677038028326084,0.2489114517796963,1444,366,1078,0.3274074074074074,3.115661698997351,0.19753145408334943,random,0,morgan,1.0,8.0
CYP2D6_IC50,measurement,random_fold0,weighted_tobit_anchor,1,2.0,0.85,gaussian,5912,1479,5.275724130399211,0.5574371618615489,0.7778199613523676,0.6718246432439628,675,0.458955223880597,0.7714285714285715,0.4447334200260078,804,5.275724130399211,0.31420765027322406,0.20222634508348794,0.7417830023216441,0.2223033690351554,1444,366,1078,0.43407407407407406,1.6305298044664198,0.159907685665308,random,0,morgan,1.0,2.0
CYP2D6_IC50,measurement,random_fold0,weighted_tobit_anchor,1,4.0,0.85,gaussian,5912,1479,5.275724130399211,0.5456501288916175,0.7628190037332999,0.6662653185112666,675,0.5373134328358209,0.7428571428571429,0.5279583875162549,804,5.275724130399211,0.23770491803278687,0.2606679035250464,0.7508135892210833,0.2301795553251009,1444,366,1078,0.37925925925925924,2.1542234017753934,0.17891374530761361,random,0,morgan,1.0,4.0
CYP2D6_IC50,measurement,random_fold0,weighted_tobit_anchor,1,8.0,0.85,gaussian,5912,1479,5.275724130399211,0.5632537871590713,0.7795492337175336,0.6657806571308551,675,0.48880597014925375,0.7428571428571429,0.47724317295188556,804,5.275724130399211,0.2677595628415301,0.22727272727272727,0.7524838549428714,0.22955704545478658,1444,366,1078,0.4474074074074074,3.02656533417464,0.16095376185249288,random,0,morgan,1.0,8.0
CYP2D6_IC50,measurement,random_fold1,weighted_tobit_anchor,0,2.0,0.85,gaussian,5913,1478,5.286516768684963,0.5545732642697871,0.7836850435156231,0.6705000176379632,669,0.5092707045735476,0.6829268292682927,0.5,809,5.286516768684963,0.17647058823529413,0.23600746268656717,0.7937609745390694,0.21233707544504127,1429,357,1072,0.4080717488789238,2.0109332480572073,0.16517478902123583,random,1,morgan,1.0,2.0
