endpoint,granularity,split,treatment,seed,eps,tau,dist,n_train,n_test,threshold,acc_mae,acc_rmse,acc_spearman,acc_n_exact,viol_violation_rate,viol_right_violation_rate,viol_left_violation_rate,viol_n_censored,dec_threshold,dec_false_safe_rate,dec_false_liability_rate,dec_balanced_accuracy,dec_decision_regret,dec_n_resolvable,dec_n_positive,dec_n_negative,cov90,cov90_width,exceed_ece,constraint_fraction_q_ge_tau,constraint_mean_probability_shortfall,constraint_mean_probability,constraint_G_left,constraint_lambda_left,split_kind,fold,feature_set,constraint_G_right,constraint_lambda_right
CYP2D6_IC50,measurement,assay_fold0,satisficing,0,0.05,0.85,gaussian,5949,1442,5.301029995663981,0.897466127514237,1.1734392089189016,0.327874874283249,577,0.3040462427745665,0.6470588235294118,0.29001203369434414,865,5.301029995663981,0.5899280575539568,0.09912280701754386,0.6554745677142497,0.19824241283975852,1418,278,1140,0.18197573656845753,0.5930631855530358,0.18124276303451167,0.9182191348279128,0.05265288730447916,0.9302728160112439,0.0778539776802063,10.20161247253418,assay,0,morgan,0.018464824184775352,0.0
CYP2D6_IC50,measurement,assay_fold0,satisficing,1,0.05,0.85,gaussian,5949,1442,5.301029995663981,0.9232399217977784,1.197249605697531,0.33974648759413534,577,0.29132947976878615,0.7647058823529411,0.2719614921780987,865,5.301029995663981,0.5827338129496403,0.1,0.6586330935251798,0.19695515243352388,1418,278,1140,0.268630849220104,0.7876409926464631,0.17525852408527676,0.8676981370382065,0.05862179839927852,0.9035134385354797,0.07834811508655548,6.980348587036133,assay,0,morgan,0.04035557433962822,0.0
CYP2D6_IC50,measurement,assay_fold1,satisficing,0,0.05,0.85,gaussian,5777,1614,5.24976649376684,0.8073401207304786,1.0946041905158213,0.4223123057224775,789,0.4254545454545455,0.7906976744186046,0.4053708439897698,825,5.24976649376684,0.505307855626327,0.1781818181818182,0.6582551630959275,0.28560726947297455,1571,471,1100,0.3231939163498099,0.7461719963964747,0.23515040373118623,0.598690364826941,0.10005566644948823,0.8188098973473432,0.05165984109044075,5.4121904373168945,assay,1,morgan,0.011081206612288952,0.0
CYP2D6_IC50,measurement,assay_fold1,satisficing,1,0.05,0.85,gaussian,5777,1614,5.24976649376684,0.7725159661351827,1.0604626251898701,0.4327112724881721,789,0.4193939393939394,0.7906976744186046,0.3989769820971867,825,5.24976649376684,0.4819532908704883,0.16727272727272727,0.6753869909283923,0.26342858246937617,1571,471,1100,0.21926489226869456,0.4151191592103064,0.23829884727662964,0.6485812285625195,0.08787740986469494,0.8413983337402254,0.043586600571870804,2.626405954360962,assay,1,morgan,0.04675532504916191,0.0
CYP2D6_IC50,measurement,assay_fold2,satisficing,0,0.05,0.85,gaussian,5910,1481,5.244735537536038,0.8310466499988653,1.1098328269984077,0.2336636018908843,753,0.41483516483516486,0.8852459016393442,0.37181409295352325,728,5.244735537536038,0.6170212765957447,0.16216216216216217,0.6104082806210466,0.30967372807555577,1432,470,962,0.2775564409030544,0.6489841694180454,0.27435271042531006,0.5907990314769975,0.08586850245078523,0.8305097212266814,0.11299234628677368,13.360862731933594,assay,2,morgan,0.02126084826886654,0.0
CYP2D6_IC50,measurement,assay_fold2,satisficing,1,0.05,0.85,gaussian,5910,1481,5.244735537536038,0.8504017932289997,1.125088682581512,0.2653035999144543,753,0.35302197802197804,0.9016393442622951,0.3028485757121439,728,5.244735537536038,0.6468085106382979,0.13825363825363826,0.607468925554032,0.30558011616445463,1432,470,962,0.1806108897742364,0.3406471351423377,0.28789198293843277,0.9088983050847458,0.040594605335781096,0.9310487564750126,0.031092720106244087,10.316866874694824,assay,2,morgan,0.031314119696617126,0.0
CYP2D6_IC50,measurement,assay_fold3,satisficing,0,0.05,0.85,gaussian,5944,1447,5.2441251443275085,0.767444786755626,1.0332034248709108,0.5057669021494207,685,0.3963254593175853,0.8571428571428571,0.3920529801324503,762,5.2441251443275085,0.4256926952141058,0.12749003984063745,0.7234086324726283,0.2156612266932917,1401,397,1004,0.26277372262773724,0.5212686393201603,0.19107006123029685,0.6143730886850153,0.11673539953569224,0.8054316125072907,0.0630078837275505,1.6513097286224365,assay,3,morgan,0.04957849159836769,1.5897656679153442
CYP2D6_IC50,measurement,assay_fold3,satisficing,1,0.05,0.85,gaussian,5944,1447,5.2441251443275085,0.7760387673600458,1.0326792174665682,0.5204105283185152,685,0.35826771653543305,0.8571428571428571,0.3536423841059603,762,5.2441251443275085,0.42317380352644834,0.1205179282868526,0.7281541340933495,0.20865902846240922,1401,397,1004,0.19708029197080293,0.4087105575514122,0.19125057565874315,0.7877675840978593,0.07124634777208254,0.8773535161028464,0.04796610400080681,0.7358468174934387,assay,3,morgan,0.04544738680124283,0.0
CYP2D6_IC50,measurement,assay_fold4,satisficing,0,0.05,0.85,gaussian,5984,1407,5.318758762624412,0.7975601118509661,1.0825388939819092,0.36843645734192415,555,0.4272300469483568,0.7021276595744681,0.4111801242236025,852,5.318758762624412,0.4423963133640553,0.18890814558058924,0.6843477705276777,0.22778954632330337,1371,217,1154,0.21441441441441442,0.5327696614682932,0.20427299973577456,0.43144654088050316,0.13783432074791188,0.7652908728268715,0.034844689071178436,6.282569885253906,assay,4,morgan,0.03911706805229187,0.0
CYP2D6_IC50,measurement,assay_fold4,satisficing,1,0.05,0.85,gaussian,5984,1407,5.318758762624412,0.7821963580757336,1.0785104986294731,0.3819149091440734,555,0.4061032863849765,0.723404255319149,0.3875776397515528,852,5.318758762624412,0.41935483870967744,0.15684575389948008,0.7118997036954213,0.20212376136992996,1371,217,1154,0.25045045045045045,0.4983855303343352,0.17595258207518422,0.6748427672955974,0.0813542706031951,0.8463763669423678,0.043377675116062164,5.798935890197754,assay,4,morgan,0.018926354125142097,0.0
CYP2D6_IC50,measurement,document_fold0,satisficing,0,0.05,0.85,gaussian,5685,1706,5.275724130399211,0.7634404433762392,1.0293100197396963,0.5185405272028947,731,0.438974358974359,0.5833333333333334,0.4371754932502596,975,5.275724130399211,0.3894736842105263,0.17230527143981117,0.7191105221748313,0.22597739934830482,1651,380,1271,0.22845417236662108,0.47174288011096593,0.20581107648291616,0.49035001635590447,0.15911192807545094,0.7515843765026404,0.041692160069942474,4.212564468383789,document,0,morgan,0.04201725497841835,0.0
CYP2D6_IC50,measurement,document_fold0,satisficing,1,0.05,0.85,gaussian,5685,1706,5.275724130399211,0.83905039079285,1.0951742463838536,0.4736149183062459,731,0.38564102564102565,0.6666666666666666,0.3821391484942887,975,5.275724130399211,0.5131578947368421,0.16286388670338317,0.6619891092798874,0.24295497510313677,1651,380,1271,0.2051983584131327,0.45489765267441173,0.21985372680679427,0.7396140006542362,0.07969448411141555,0.8592339203876145,0.048471201211214066,3.672424077987671,document,0,morgan,0.04509542137384415,0.0
CYP2D6_IC50,measurement,document_fold1,satisficing,0,0.05,0.85,gaussian,5806,1585,5.244735537536038,1.0419352703699511,1.3370847873594536,0.20226460998839704,797,0.40482233502538073,0.7894736842105263,0.3953185955786736,788,5.244735537536038,0.6754966887417219,0.128739800543971,0.5978817553571536,0.28952269420270127,1556,453,1103,0.12170639899623588,0.38480759185671054,0.2696402750605901,0.8803945745992602,0.054097860277557704,0.9155990246903335,0.036873120814561844,2.1766347885131836,document,1,morgan,0.045310381799936295,0.0
CYP2D6_IC50,measurement,document_fold1,satisficing,1,0.05,0.85,gaussian,5806,1585,5.244735537536038,0.9837420145536918,1.2719860068288147,0.2105420639833386,797,0.5203045685279187,0.6842105263157895,0.5162548764629389,788,5.244735537536038,0.6114790286975718,0.18495013599274707,0.6017854176548406,0.31245459483131993,1556,453,1103,0.15432873274780426,0.43901043459858874,0.290597890323519,0.5262022194821209,0.10070535594789273,0.8158796819829259,0.02804636023938656,5.621467590332031,document,1,morgan,0.04056382551789284,0.0
CYP2D6_IC50,measurement,document_fold2,satisficing,0,0.05,0.85,gaussian,5984,1407,5.301029995663981,0.8299535555472405,1.1401817525105962,0.2911185729527638,594,0.38253382533825336,0.7317073170731707,0.3639896373056995,813,5.301029995663981,0.4965034965034965,0.12373968835930339,0.6898784075686001,0.20540534362760882,1377,286,1091,0.20033670033670034,0.47670375643334467,0.18931188496456675,0.5765765765765766,0.13438939538061692,0.7851428450439148,0.053810711950063705,0.38107118010520935,document,2,morgan,0.037237633019685745,0.0
CYP2D6_IC50,measurement,document_fold2,satisficing,1,0.05,0.85,gaussian,5984,1407,5.301029995663981,0.8258202821277553,1.1228464470976935,0.3278136556133041,594,0.2915129151291513,0.7073170731707317,0.2694300518134715,813,5.301029995663981,0.527972027972028,0.08615948670944087,0.6929342426592656,0.18641220079163393,1377,286,1091,0.19023569023569023,0.5028922343890998,0.16431979934382224,0.8207517862690277,0.0644189133872483,0.8914042772021549,0.04617232456803322,0.6088708639144897,document,2,morgan,0.052510954439640045,0.2510954439640045
CYP2D6_IC50,measurement,document_fold3,satisficing,0,0.05,0.85,gaussian,6005,1386,5.261504838213655,0.7458432373679108,0.9815507157330458,0.4394017614138654,646,0.4418918918918919,0.8,0.3984848484848485,740,5.261504838213655,0.5199004975124378,0.15254237288135594,0.6637785648031032,0.2672079527753737,1346,402,944,0.18111455108359134,0.42368378637370435,0.24124135703372812,0.827460510328068,0.0649392968565203,0.8919323396136053,0.05384591594338417,2.0120785236358643,document,3,morgan,0.04627173766493797,0.0
CYP2D6_IC50,measurement,document_fold3,satisficing,1,0.05,0.85,gaussian,6005,1386,5.261504838213655,0.7531521190112291,0.9836359249963782,0.4423444566261504,646,0.4135135135135135,0.8,0.36666666666666664,740,5.261504838213655,0.5248756218905473,0.15783898305084745,0.6586426975293027,0.2725247263413196,1346,402,944,0.25696594427244585,0.7335438666792156,0.2277535506114394,0.6856014580801945,0.07577952854146608,0.8516359235823907,0.048630304634571075,5.308435916900635,document,3,morgan,0.019178221002221107,0.0
CYP2D6_IC50,measurement,document_fold4,satisficing,0,0.05,0.85,gaussian,6084,1307,5.301029995663981,0.7862961789812194,1.0683674929811524,0.437138122757373,591,0.43156424581005587,0.775,0.41124260355029585,716,5.301029995663981,0.4965753424657534,0.1441908713692946,0.679616893082476,0.22969574680254362,1256,292,964,0.2233502538071066,0.48005978379378117,0.20193181892441786,0.5479493365500603,0.11301067826051635,0.8045804578278439,0.08433080464601517,6.9230194091796875,document,4,morgan,0.021324865520000458,0.0
CYP2D6_IC50,measurement,document_fold4,satisficing,1,0.05,0.85,gaussian,6084,1307,5.301029995663981,0.7889076004171454,1.0812001946909042,0.4583170301590899,591,0.38268156424581007,0.85,0.35502958579881655,716,5.301029995663981,0.5376712328767124,0.10684647302904564,0.6777411470471211,0.20768759040656828,1256,292,964,0.24027072758037224,0.5267980543416048,0.18291725815821164,0.8356453558504222,0.05473903997080283,0.8972204720351055,0.05158758908510208,3.0413200855255127,document,4,morgan,0.020980393514037132,0.0
CYP2D6_IC50,measurement,random_fold0,satisficing,0,0.05,0.85,gaussian,5912,1479,5.275724130399211,0.5677734952692076,0.779081661745041,0.6598565974932885,675,0.3656716417910448,0.45714285714285713,0.36150845253576075,804,5.275724130399211,0.22131147540983606,0.15398886827458255,0.8123498281577907,0.17274743048772906,1444,366,1078,0.2874074074074074,0.4825095064181438,0.14461901360792603,0.6341387856257745,0.07896111173465326,0.844717626615696,0.06326769292354584,6.168849468231201,random,0,morgan,0.017717937007546425,0.0
CYP2D6_IC50,measurement,random_fold0,satisficing,1,0.05,0.85,gaussian,5912,1479,5.275724130399211,0.5687281535741303,0.7822006535644961,0.6601663929227849,675,0.34950248756218905,0.42857142857142855,0.3459037711313394,804,5.275724130399211,0.23770491803278687,0.1437847866419295,0.8092551476626417,0.16938550076169026,1444,366,1078,0.3125925925925926,0.5034293276823162,0.1441039741132512,0.7323420074349443,0.0646955754514935,0.8683323354987549,0.03380753472447395,3.6877055168151855,random,0,morgan,0.056828029453754425,0.6828029155731201
CYP2D6_IC50,measurement,random_fold1,satisficing,0,0.05,0.85,gaussian,5913,1478,5.286516768684963,0.5477318363957184,0.7741536795291432,0.6672457216631159,669,0.3992583436341162,0.5365853658536586,0.3919270833333333,809,5.286516768684963,0.21288515406162464,0.1417910447761194,0.822661900581128,0.16525551144816364,1429,357,1072,0.31390134529147984,0.48928581518533043,0.14455910947363007,0.5448340055848588,0.10081027974378964,0.811828495584521,0.0862840786576271,7.279361724853516,random,1,morgan,0.023012040182948112,0.0
CYP2D6_IC50,measurement,random_fold1,satisficing,1,0.05,0.85,gaussian,5913,1478,5.286516768684963,0.5645918141632088,0.8120864236787371,0.6548584396405039,669,0.315203955500618,0.4878048780487805,0.3059895833333333,809,5.286516768684963,0.23529411764705882,0.11287313432835822,0.8259163740122915,0.14535519530653654,1429,357,1072,0.30194319880418535,0.39829152941976054,0.12279795998731248,0.8858206639776606,0.045782621021891914,0.9208730887872736,0.029869897291064262,5.234869956970215,random,1,morgan,0.13464830815792084,8.46483039855957
CYP2D6_IC50,measurement,random_fold2,satisficing,0,0.05,0.85,gaussian,5913,1478,5.2839966563652006,0.5508308847917444,0.8086265903456017,0.6422349411438019,687,0.35398230088495575,0.4358974358974359,0.3497340425531915,791,5.2839966563652006,0.2864864864864865,0.1378026070763501,0.7878554532185817,0.17655200058190842,1444,370,1074,0.3333333333333333,0.5014995523559286,0.14227783188893584,0.6531934588090096,0.08078733684618518,0.8449080311380387,0.054748114198446274,4.123751640319824,random,2,morgan,0.016184629872441292,0.0
CYP2D6_IC50,measurement,random_fold2,satisficing,1,0.05,0.85,gaussian,5913,1478,5.2839966563652006,0.5537673631013852,0.8067558482791569,0.6492798546733449,687,0.3299620733249052,0.46153846153846156,0.32313829787234044,791,5.2839966563652006,0.31351351351351353,0.11824953445065177,0.7841184760179174,0.1687323146910087,1444,370,1074,0.2954876273653566,0.4530856703020664,0.14683967630894534,0.7371181734032706,0.07574983674860546,0.8647664281839369,0.04292046278715134,2.694969415664673,random,2,morgan,0.01807953603565693,0.0
CYP2D6_IC50,measurement,random_fold3,satisficing,0,0.05,0.85,gaussian,5913,1478,5.275724130399211,0.5632134099324406,0.8000814110241314,0.6315394210301645,653,0.30787878787878786,0.6382978723404256,0.2879177377892031,825,5.275724130399211,0.24193548387096775,0.12441093308199812,0.816826791523517,0.16418268090143298,1433,372,1061,0.31546707503828486,0.5537427854159573,0.13743186748048775,0.8662301216089804,0.06229333565829728,0.9049826227983,0.05278163030743599,11.01388931274414,random,3,morgan,0.022962462157011032,0.0
CYP2D6_IC50,measurement,random_fold3,satisficing,1,0.05,0.85,gaussian,5913,1478,5.275724130399211,0.552790183490949,0.7846605428044942,0.6382195956575317,653,0.37575757575757573,0.574468085106383,0.36375321336760924,825,5.275724130399211,0.20967741935483872,0.15645617342130066,0.8169332036119303,0.16927890288263703,1433,372,1061,0.27105666156202146,0.39702408690443647,0.15046625578562484,0.5322731524789522,0.14162116940674926,0.7765373961432103,0.0571211576461792,7.031174659729004,random,3,morgan,0.04934956878423691,0.0
CYP2D6_IC50,measurement,random_fold4,satisficing,0,0.05,0.85,gaussian,5913,1478,5.292429823902063,0.5330410163925079,0.7520461697317502,0.6693818720481199,675,0.37608966376089664,0.4666666666666667,0.37257438551099614,803,5.292429823902063,0.2,0.1464088397790055,0.8267955801104973,0.16314171754925344,1436,350,1086,0.3348148148148148,0.5082658921984751,0.1341688615464857,0.5069681015794364,0.11605367735078598,0.7946188780595856,0.03730339556932449,5.401357173919678,random,4,morgan,0.02751682512462139,0.0
CYP2D6_IC50,measurement,random_fold4,satisficing,1,0.05,0.85,gaussian,5913,1478,5.292429823902063,0.5283588864445746,0.7481570823206602,0.6674922366278896,675,0.3275217932752179,0.43333333333333335,0.32341526520051744,803,5.292429823902063,0.24285714285714285,0.12338858195211787,0.8168771375953696,0.15698132373692575,1436,350,1086,0.34074074074074073,0.4926933511222524,0.12727362338305798,0.6150510994115825,0.12561450243532207,0.8024447636842369,0.04986479878425598,1.332898736000061,random,4,morgan,0.024922354146838188,1.7778990268707275
CYP2D6_IC50,measurement,scaffold_fold0,satisficing,0,0.05,0.85,gaussian,5910,1481,5.301029995663981,0.5847111778619115,0.8055689012994349,0.6390962588824982,654,0.3639661426844015,0.6896551724137931,0.35213032581453635,827,5.301029995663981,0.29073482428115016,0.10873440285204991,0.8002653864334,0.15197862158858613,1435,313,1122,0.26146788990825687,0.4178408536388276,0.13028952872351837,0.807176287051482,0.0636958728604438,0.8853468224464541,0.044883809983730316,1.0712430477142334,scaffold,0,morgan,0.028112011030316353,0.0
CYP2D6_IC50,measurement,scaffold_fold0,satisficing,1,0.05,0.85,gaussian,5910,1481,5.301029995663981,0.599905074054086,0.8387772155882874,0.6166497573023126,654,0.3675937122128174,0.7931034482758621,0.35213032581453635,827,5.301029995663981,0.3003194888178914,0.11319073083778966,0.7932448901721595,0.15272155161705345,1435,313,1122,0.25229357798165136,0.4370648522841934,0.13363235920083538,0.7322932917316692,0.08334427090814177,0.8548374829775012,0.05479155108332634,1.4803743362426758,scaffold,0,morgan,0.03941276669502258,0.0
CYP2D6_IC50,measurement,scaffold_fold1,satisficing,0,0.05,0.85,gaussian,5952,1439,5.295863053378522,0.6063309475322527,0.8356623472554804,0.5906536404224276,609,0.3168674698795181,0.4117647058823529,0.3128140703517588,830,5.295863053378522,0.3630573248407643,0.10405156537753223,0.7664455548908518,0.15755438570885086,1400,314,1086,0.26108374384236455,0.4682984156463442,0.13139995154848533,0.8838226108682073,0.05429320666074211,0.9090706765969457,0.07883525639772415,7.044889450073242,scaffold,1,morgan,0.01606081798672676,0.0
CYP2D6_IC50,measurement,scaffold_fold1,satisficing,1,0.05,0.85,gaussian,5952,1439,5.295863053378522,0.5782988256347248,0.7974512602022941,0.5945227677178663,609,0.42289156626506025,0.38235294117647056,0.42462311557788945,830,5.295863053378522,0.2643312101910828,0.13720073664825047,0.7992340265803333,0.171486312916388,1400,314,1086,0.2545155993431856,0.4140100329004324,0.14849668376826825,0.4353529044347283,0.1653547068020433,0.740478221904978,0.04301656782627106,4.944087028503418,scaffold,1,morgan,0.020900579169392586,0.0
CYP2D6_IC50,measurement,scaffold_fold2,satisficing,0,0.05,0.85,gaussian,5939,1452,5.2839966563652006,0.6144190353591772,0.8300976307772248,0.6102053619847477,633,0.28327228327228327,0.7142857142857143,0.26403061224489793,819,5.2839966563652006,0.3125,0.0986046511627907,0.7944476744186046,0.15490324473812095,1411,336,1075,0.2527646129541864,0.42397509630634134,0.13135408200152499,0.9147214441332089,0.048198563318138044,0.9291798403369937,0.037651579827070236,4.753334045410156,scaffold,2,morgan,0.028025781735777855,0.0
CYP2D6_IC50,measurement,scaffold_fold2,satisficing,1,0.05,0.85,gaussian,5939,1452,5.2839966563652006,0.619360823497643,0.8362353066030175,0.6108405425273858,633,0.30158730158730157,0.6285714285714286,0.2869897959183674,819,5.2839966563652006,0.28869047619047616,0.12279069767441861,0.7942594130675527,0.1725722594802733,1411,336,1075,0.34755134281200634,0.636628336921521,0.13106309900312346,0.7242452536570184,0.08329762598350937,0.8520876302329443,0.08278317749500275,7.014675140380859,scaffold,2,morgan,0.024245742708444595,0.0
CYP2D6_IC50,measurement,scaffold_fold3,satisficing,0,0.05,0.85,gaussian,5908,1483,5.292429823902063,0.5981739985806676,0.8293170233668955,0.5768413147442749,706,0.39253539253539255,0.6086956521739131,0.3789329685362517,777,5.292429823902063,0.3394736842105263,0.15225563909774437,0.7541353383458647,0.2051774469871248,1444,380,1064,0.3342776203966006,0.6262124992133536,0.16459157636217753,0.7517665130568356,0.06339041422134378,0.8695786425017513,0.03648969531059265,6.204805374145508,scaffold,3,morgan,0.03554283455014229,0.0
CYP2D6_IC50,measurement,scaffold_fold3,satisficing,1,0.05,0.85,gaussian,5908,1483,5.292429823902063,0.6011116633200877,0.8223888349433106,0.5715500609465479,706,0.4491634491634492,0.5,0.44596443228454175,777,5.292429823902063,0.3368421052631579,0.1550751879699248,0.7540413533834587,0.21086755863951925,1444,380,1064,0.43626062322946174,0.8520980968493406,0.15821631194666066,0.39416282642089095,0.19159280270234394,0.7053846257537799,0.08576426655054092,5.104881286621094,scaffold,3,morgan,0.023054461926221848,0.0
CYP2D6_IC50,measurement,scaffold_fold4,satisficing,0,0.05,0.85,gaussian,5855,1536,5.2441251443275085,0.6748153719679104,0.9196117901098282,0.6278408674381283,757,0.3324775353016688,0.5625,0.3173734610123119,779,5.2441251443275085,0.2854077253218884,0.12815533980582525,0.7932184674361431,0.19160022563694676,1496,466,1030,0.332892998678996,0.8365060574451353,0.14855105589468393,0.8822625268982478,0.054774523919019026,0.9138719472169081,0.04172288253903389,8.989667892456055,scaffold,4,morgan,0.028964323922991753,0.0
CYP2D6_IC50,measurement,scaffold_fold4,satisficing,1,0.05,0.85,gaussian,5855,1536,5.2441251443275085,0.633839410498971,0.8678298409509583,0.6379115856097863,757,0.38125802310654683,0.6041666666666666,0.36662106703146374,779,5.2441251443275085,0.2875536480686695,0.15048543689320387,0.7809804575190633,0.19926582397246773,1496,466,1030,0.40158520475561427,0.8652958957141582,0.15138718294996928,0.6369505072241008,0.10497628141592595,0.8199995793219718,0.036810774356126785,0.22531425952911377,scaffold,4,morgan,0.04888593778014183,0.0
CYP2D6_IC50,measurement,source=Scientific Literature,satisficing,0,0.05,0.85,gaussian,1037,6354,5.522878745280337,1.026986939124677,1.3121698969580018,0.22609631622610027,2861,0.5717148582880046,0.7724550898203593,0.5616355983162958,3493,5.522878745280337,0.5741710296684118,0.2692383003720384,0.5782953349797749,0.33067367489862803,6253,1146,5107,0.2177560293603635,0.7136668979209032,0.30189696872133465,0.9146567717996289,0.05308649607238638,0.9233985205904035,0.04261978715658188,19.981096267700195,source,0,morgan,0.06355168670415878,1.3551687002182007
CYP2D6_IC50,measurement,source=Scientific Literature,satisficing,1,0.05,0.85,gaussian,1037,6354,5.522878745280337,0.988373889390829,1.270953369453127,0.2558701841560771,2861,0.6180933295161752,0.7485029940119761,0.6115453998797354,3493,5.522878745280337,0.5340314136125655,0.30056784805169373,0.5827003691678704,0.3456223582843034,6253,1146,5107,0.2341838518000699,0.6728816728297459,0.3134552784621151,0.5454545454545454,0.13476776139993804,0.7739414169553437,0.044582121074199677,3.7228853702545166,source,0,morgan,0.042251456528902054,0.0
CYP2D6_IC50,measurement,source=BindingDB Patent Bioacti,satisficing,0,0.05,0.85,gaussian,6587,804,5.2441251443275085,1.1153732051522707,1.3827058925759523,0.09828526886164547,379,0.7105882352941176,0.84,0.7025,425,5.2441251443275085,0.7578125,0.36279926335174956,0.43969411832412525,0.5016923128094556,799,256,543,0.12137203166226913,0.41034361244752404,0.4719552146756447,0.46215691710562795,0.15963634552808045,0.7483844430517926,0.06936758011579514,5.140463829040527,source,1,morgan,0.024676870554685593,0.0
CYP2D6_IC50,measurement,source=BindingDB Patent Bioacti,satisficing,1,0.05,0.85,gaussian,6587,804,5.2441251443275085,1.0950720385713302,1.3662898401346637,0.1675606451677791,379,0.6635294117647059,0.84,0.6525,425,5.2441251443275085,0.734375,0.3001841620626151,0.48272041896869244,0.4416388532362439,799,256,543,0.0870712401055409,0.35414134414979,0.4204816409043533,0.45383975602994175,0.18370383814283958,0.7268969920986463,0.04132726415991783,2.4014170169830322,source,1,morgan,0.023782042786478996,0.0
CYP2D6_IC50,measurement,source=SureChEMBL Patent Bioact,satisficing,0,0.05,0.85,gaussian,7251,140,5.292429823902063,0.42263930434027663,0.7317883907893497,0.50148063977483,36,0.75,,0.75,104,5.292429823902063,0.8333333333333334,0.373134328358209,0.39676616915422885,0.3224952137667733,140,6,134,0.6111111111111112,0.8038260500529723,0.304029486860476,0.664969450101833,0.0914785391553224,0.834001569102806,0.05269355699419975,1.8418179750442505,source,2,morgan,0.04198871925473213,0.0
CYP2D6_IC50,measurement,source=SureChEMBL Patent Bioact,satisficing,1,0.05,0.85,gaussian,7251,140,5.292429823902063,0.44671701467247854,0.6572050325946532,0.5452555865074211,36,0.16346153846153846,,0.16346153846153846,104,5.292429823902063,1.0,0.007462686567164179,0.4962686567164179,0.0521164472302973,140,6,134,0.5555555555555556,0.5061541371953024,0.05089758121023062,0.5058553971486762,0.12897561589516696,0.7816536598830456,0.09994532912969589,8.442052841186523,source,2,morgan,0.023167582228779793,0.0
CYP2D6_IC50,measurement,source=DrugMatrix,satisficing,0,0.05,0.85,gaussian,7318,73,5.259637310505756,1.5051660806950307,1.8685729626017777,-0.14701091760317242,73,,,,0,5.259637310505756,0.676923076923077,0.5,0.4115384615384615,0.6636673502200047,73,65,8,0.1643835616438356,0.6612422735604009,0.6278796951619252,0.5421626984126984,0.13392546499368016,0.7821679533724656,0.055948104709386826,2.4897055625915527,source,3,morgan,0.03555336967110634,0.0
CYP2D6_IC50,measurement,source=DrugMatrix,satisficing,1,0.05,0.85,gaussian,7318,73,5.259637310505756,1.5191898579727867,1.853312201272132,-0.1323577423442293,73,,,,0,5.259637310505756,0.7076923076923077,0.5,0.3961538461538462,0.6716031041922518,73,65,8,0.1095890410958904,0.5565267396864892,0.640426070530585,0.8273809523809523,0.058506040135603087,0.8933286469388347,0.0401301309466362,3.2531960010528564,source,3,morgan,0.049559999257326126,0.5614259839057922
CYP3A4_IC50,measurement,assay_fold0,satisficing,0,0.05,0.85,gaussian,9668,2357,5.251811972993799,0.7982487484992072,1.1120693075200243,0.3796968693636012,1231,0.3428063943161634,0.84,0.31970260223048325,1126,5.251811972993799,0.5478260869565217,0.11172498465316145,0.6702244641951584,0.24696774156898232,2319,690,1629,0.26157595450852966,0.5304509972830007,0.22022496355496263,0.8944431527551732,0.04600242391634069,0.925264865171863,0.040825534611940384,1.8885891437530518,assay,0,morgan,0.028131194412708282,0.0
CYP3A4_IC50,measurement,assay_fold0,satisficing,1,0.05,0.85,gaussian,9668,2357,5.251811972993799,0.7666784245764748,1.0738602985065637,0.36983268520208346,1231,0.39342806394316165,0.86,0.37174721189591076,1126,5.251811972993799,0.5246376811594203,0.143646408839779,0.6658579550004003,0.26364998541312507,2319,690,1629,0.30950446791226643,0.638277788693184,0.22472861691764473,0.8086491513601488,0.05270852278812624,0.8886585217729112,0.03652823343873024,10.277066230773926,assay,0,morgan,0.060315292328596115,1.031529188156128
CYP3A4_IC50,measurement,assay_fold1,satisficing,0,0.05,0.85,gaussian,9714,2311,5.267606240177031,0.6959764622594397,0.96362837803546,0.42038877367006783,1320,0.45408678102926336,0.6785714285714286,0.4406417112299465,991,5.267606240177031,0.46065808297567956,0.16742671009771987,0.6859576034633003,0.2630274636918544,2234,699,1535,0.23939393939393938,0.44112262393496976,0.23142229284024146,0.5583859332732192,0.10508270982263586,0.8112147931659708,0.05023493990302086,3.0861527919769287,assay,1,morgan,0.025704141706228256,0.0
CYP3A4_IC50,measurement,assay_fold1,satisficing,1,0.05,0.85,gaussian,9714,2311,5.267606240177031,0.710300560320371,0.9776491330208432,0.4131701803390478,1320,0.3905146316851665,0.6964285714285714,0.37219251336898396,991,5.267606240177031,0.5078683834048641,0.13941368078175895,0.6763589679066885,0.2623413783784734,2234,699,1535,0.2863636363636364,0.5782288781173661,0.21322702298180046,0.736248872858431,0.07507941765720731,0.8619077932145418,0.040851082652807236,0.9550325870513916,assay,1,morgan,0.03733474761247635,0.0
CYP3A4_IC50,measurement,assay_fold2,satisficing,0,0.05,0.85,gaussian,9754,2271,5.221848749616356,0.758977325321853,1.0144941742437923,0.5260694937642567,1257,0.35798816568047337,0.8076923076923077,0.33367983367983367,1014,5.221848749616356,0.3966189856957087,0.15395381385584325,0.724713600224224,0.24455172898427438,2198,769,1429,0.2561654733492442,0.5738681523652669,0.2121801431854497,0.8214366644006345,0.06072274667066598,0.8896809589099297,0.042043209075927734,6.9534783363342285,assay,2,morgan,0.038149941712617874,0.0
